Date,team_avg(*C),team_min(*C),team_max(*C),prcp,snow,wind_speed(m/s),Rain_probability(%)
5/20/2000,32.2,,39.9,,0,59.78,60
5/21/2000,30.4,26.1,36.3,0,0,59.78,60
5/22/2000,30.3,,36.5,,0,59.78,60
5/23/2000,30.1,22.3,35.2,23.1,0,59.78,60
5/24/2000,31.1,26.5,36.1,0,0,59.78,60
5/25/2000,32.3,28.2,36.2,,0,59.78,60
5/26/2000,31.7,28.6,39.6,,0,59.78,60
5/27/2000,32.1,28.1,39.9,,0,59.78,60
5/28/2000,32.5,28.2,38.6,,0,59.78,60
5/29/2000,33,29.4,39.4,,0,59.78,60
5/30/2000,30.9,27.1,36.4,,0,59.78,60
5/31/2000,29.8,,39,,0,59.78,60
6/1/2000,30.9,24,36.6,,0,59.78,60
6/2/2000,30.9,,37.5,,0,59.78,60
6/3/2000,31.4,27.7,36.5,,0,59.78,60
6/4/2000,29.6,,36.2,,0,59.78,60
6/5/2000,27.3,25.7,30,,0,59.78,60
6/6/2000,28.3,26.2,32.6,,0,59.78,60
6/7/2000,30.2,26,32.1,,0,59.78,60
6/8/2000,28.9,26.6,32.1,0.5,0,59.78,60
6/9/2000,30.8,27.4,37.1,0,0,59.78,60
6/10/2000,30.2,27.6,35.9,,0,59.78,60
6/11/2000,29.6,25.1,33,8.9,0,59.78,60
6/12/2000,30.5,27.3,34.9,0,0,59.78,60
6/13/2000,29.7,,36.2,,0,59.78,60
6/14/2000,28.1,,33.2,32,0,59.78,60
6/15/2000,26.3,,32.6,0,0,59.78,60
6/16/2000,26.8,23.6,30.1,30,0,59.78,60
6/17/2000,28.9,25,34.8,0.8,0,59.78,60
6/18/2000,26.8,24.4,28.7,68.1,0,59.78,60
6/19/2000,28.3,24.9,32.4,36.1,0,59.78,60
6/20/2000,28.4,25.9,32.4,3,0,59.78,60
6/21/2000,28.7,24.7,32,45,0,59.78,60
6/22/2000,28.4,,32.3,0,0,59.78,60
6/23/2000,29.9,26.4,33.3,7.1,0,59.78,60
6/24/2000,30.2,26.6,33,0,0,59.78,60
6/25/2000,30.7,26.8,36.6,,0,59.78,60
6/26/2000,29.6,,36.4,,0,59.78,60
6/27/2000,29,24.6,,,0,59.78,60
6/28/2000,27.3,25.6,32.3,,0,59.78,60
6/29/2000,28.7,26,31.9,,0,59.78,60
6/30/2000,28.1,26.1,32.1,,0,59.78,60
7/1/2000,29.1,25.9,32.8,,0,59.78,60
7/2/2000,29.9,26,34,,0,59.78,60
7/3/2000,29.5,25.9,34.2,,0,59.78,60
7/4/2000,30.2,25.6,34.3,,0,59.78,60
7/5/2000,30.1,25.3,35.2,,0,59.78,60
7/6/2000,30.6,26.6,35.6,,0,59.78,60
7/7/2000,29.8,27.5,34.2,,0,59.78,60
7/8/2000,29.7,27.1,33.7,,0,59.78,60
7/9/2000,29.7,26.3,35.7,,0,59.78,60
7/10/2000,28.4,25.5,33.2,,0,59.78,60
7/11/2000,26.4,,30.8,31,0,59.78,60
7/12/2000,26.8,24.6,29.9,97,0,59.78,60
7/13/2000,28.7,24.6,31.3,64,0,59.78,60
7/14/2000,28.2,26.6,31.5,0,0,59.78,60
7/15/2000,28.4,26,31.3,3,0,59.78,60
7/16/2000,26.1,24.1,28.2,53.1,0,59.78,60
7/17/2000,25.3,,26.3,7.9,0,59.78,60
7/18/2000,25.4,24.6,26.2,13,0,59.78,60
7/19/2000,27.9,25.2,31.5,17,0,59.78,60
7/20/2000,27.7,,,0,0,59.78,60
7/21/2000,29.1,25.1,33,2,0,59.78,60
7/22/2000,29.2,26.5,33.9,0,0,59.78,60
7/23/2000,29.2,25.5,33.3,,0,59.78,60
7/24/2000,28.4,26.2,31,,0,59.78,60
7/25/2000,26,,29.3,0,0,59.78,60
7/26/2000,27.2,23.8,30.5,9.9,0,59.78,60
7/27/2000,27.9,,33.3,0,0,59.78,60
7/28/2000,29.1,24.1,32.1,48,0,59.78,60
7/29/2000,28.3,25.1,31.9,0.5,0,59.78,60
7/30/2000,28.2,25.1,32.3,34,0,59.78,60
7/31/2000,29.1,25.4,32.9,6.1,0,59.78,60
8/1/2000,30.7,26.3,33.6,2,0,59.78,60
8/2/2000,29.4,,32.3,0,0,59.78,60
8/3/2000,30.3,27.5,34,0,0,59.78,60
8/4/2000,29.2,27,35.3,0,0,59.78,60
8/5/2000,30.3,26,35.1,0,0,59.78,60
8/6/2000,27.2,,31,0,0,59.78,60
8/7/2000,28.1,24.5,33.3,0,0,59.78,60
8/8/2000,27.4,25.6,31.9,0,0,59.78,60
8/9/2000,27.4,25.3,31.3,0,0,59.78,60
8/10/2000,27.7,26.1,31.3,0,0,59.78,60
8/11/2000,28.2,25.3,38.1,0,0,59.78,60
8/12/2000,28.2,,32.1,0,0,59.78,60
8/13/2000,28.4,,33.2,0,0,59.78,60
8/14/2000,26.8,,33.3,0,0,1.23,60
8/15/2000,27.6,24.1,33.1,0,0,2.23,60
8/16/2000,27.8,24.3,33.6,0,0,3.23,60
8/17/2000,28.1,,33.3,0,0,4.23,60
8/18/2000,26.3,,,0,0,5.23,60
8/19/2000,28.1,25.6,32.7,0.5,0,6.23,60
8/20/2000,27.9,26,32.2,2,0,7.23,60
8/21/2000,29.1,26,32.3,3,0,8.23,60
8/22/2000,28.7,26.3,31.7,3,0,9.23,60
8/23/2000,28.7,25.7,32,7.9,0,10.23,60
8/24/2000,28.2,25.7,32.6,4.1,0,11.23,60
8/25/2000,30,26.3,33.3,1,0,12.23,60
8/26/2000,28.5,26.4,31.8,0,0,13.23,60
8/27/2000,28.3,25.9,32.2,2,0,14.23,60
8/28/2000,28.5,25.3,32,11.9,0,15.23,60
8/29/2000,27.2,,30.1,0,0,16.23,60
8/30/2000,27.3,25.3,31.3,16,0,17.23,60
8/31/2000,27.9,25.2,30.7,0.5,0,18.23,60
9/1/2000,28.4,25.5,32.8,0,0,19.23,60
9/2/2000,29,26.1,33.5,,0,20.23,60
9/3/2000,28.6,24.5,34.1,,0,21.23,60
9/4/2000,28.6,24.3,33.8,,0,22.23,60
9/5/2000,28.8,25.2,32.9,,0,23.23,60
9/6/2000,29.7,25.1,,,0,24.23,60
9/7/2000,,,,,0,25.23,60
9/8/2000,,,,,0,26.23,60
9/9/2000,27.2,,30.6,,0,27.23,60
9/10/2000,29.2,,32.8,,0,28.23,60
9/11/2000,30.4,25.5,34,,0,29.23,60
9/12/2000,29.1,25,34.4,,0,30.23,60
9/13/2000,29,26,32.1,,0,31.23,60
9/14/2000,26.3,24.1,31.8,22.1,0,32.23,60
9/15/2000,28.9,24.6,33.1,3,0,33.23,60
9/16/2000,28.9,26.6,33.6,0.3,0,34.23,60
9/17/2000,28.6,26.6,,0,0,35.23,60
9/18/2000,26.9,,28.9,,0,36.23,60
9/19/2000,28.9,24.1,32,,0,37.23,60
9/20/2000,27.8,,31.7,0,0,38.23,60
9/21/2000,26.7,25,29.5,7.1,0,39.23,60
9/22/2000,28.9,25.3,33.7,3,0,40.23,60
9/23/2000,26.9,,33.1,0,0,41.23,60
9/24/2000,28.1,23.1,,4.1,0,42.23,60
9/25/2000,28.1,24,33.8,0,0,43.23,60
9/26/2000,28.7,24.1,34.3,0,0,44.23,60
9/27/2000,28.7,24.1,33.9,,0,45.23,60
9/28/2000,29.6,24.9,34.5,,0,46.23,60
9/29/2000,28.2,24.4,34.8,,0,47.23,60
9/30/2000,28.6,,34.2,,0,48.23,60
10/1/2000,28.8,24,34.2,,0,49.23,60
10/2/2000,29.5,23.2,34.4,,0,50.23,60
10/3/2000,29.4,23.4,35.1,,0,51.23,60
10/4/2000,29.3,24.1,34.9,,0,52.23,60
10/5/2000,28.8,24.7,34.2,,0,53.23,60
10/6/2000,28.2,24.5,34.4,,0,54.23,60
10/7/2000,27.9,25,33.2,,0,55.23,60
10/8/2000,28.8,,34.4,,0,56.23,60
10/9/2000,28.8,24.7,34.4,,0,57.23,60
10/10/2000,28.5,25.1,34,,0,58.23,60
10/11/2000,27,24.8,33.8,,0,59.23,60
10/12/2000,26.7,24.3,33.2,,0,60.23,60
10/13/2000,27.3,,33,,0,61.23,60
10/14/2000,25.5,21,32.1,,0,62.23,60
10/15/2000,26.9,20.8,31,,0,63.23,60
10/16/2000,26.1,23.9,,,0,64.23,60
10/17/2000,25.9,,,,0,65.23,60
10/18/2000,27.4,23.7,31.3,,0,66.23,60
10/19/2000,28.8,24.5,33.8,,0,67.23,60
10/20/2000,28.7,,34,,0,68.23,60
10/21/2000,28.6,23.8,35,,0,69.23,60
10/22/2000,28.4,22.2,34.6,,0,70.23,60
10/23/2000,27.4,22,34.4,,0,71.23,60
10/24/2000,27,20.5,35.1,,0,72.23,60
10/25/2000,27.3,22.1,34.6,,0,73.23,60
10/26/2000,27.2,22.6,32.7,,0,74.23,60
10/27/2000,25.8,22,31.2,,0,75.23,60
10/28/2000,26.6,22.2,32.6,,0,76.23,60
10/29/2000,24.8,,29.9,,0,77.23,60
10/30/2000,26.2,19.7,32.2,,0,78.23,60
10/31/2000,25.3,21,32.1,,0,79.23,60
11/1/2000,26.5,20.9,31.9,,0,80.23,60
11/2/2000,26.8,21.1,32.3,,0,81.23,60
11/3/2000,26.6,22.8,33.8,,0,82.23,60
11/4/2000,27.3,22.4,33.6,,0,83.23,60
11/5/2000,26.7,22.3,32.3,,0,84.23,60
11/6/2000,26.7,22.1,,,0,85.23,60
11/7/2000,26.4,22.3,32.4,,0,86.23,60
11/8/2000,24.7,,32,,0,87.23,60
11/9/2000,25.1,19.4,32.4,,0,88.23,60
11/10/2000,24.6,16.3,33.6,,0,89.23,60
11/11/2000,25.2,17.7,33.5,,0,90.23,60
11/12/2000,25.1,18.5,34,,0,91.23,60
11/13/2000,25.1,18.4,32.8,,0,92.23,60
11/14/2000,25.3,18.8,33,,0,93.23,60
11/15/2000,23.3,18.5,32.8,,0,94.23,60
11/16/2000,23.8,16.5,32.1,,0,95.23,60
11/17/2000,22.6,15.1,31.4,,0,96.23,60
11/18/2000,24.2,16.9,31.9,,0,97.23,60
11/19/2000,24.6,17.5,31.9,,0,98.23,60
11/20/2000,24.2,17.5,31.8,,0,99.23,60
11/21/2000,24.3,,32.1,,0,100.23,60
11/22/2000,24.3,18.3,31.9,,0,101.23,60
11/23/2000,23.9,18.1,31.8,,0,102.23,60
11/24/2000,23.8,17.1,32.6,,0,103.23,60
11/25/2000,24,17.5,32,,0,104.23,60
11/26/2000,24.1,,31.6,,0,105.23,60
11/27/2000,22.7,,29.1,,0,106.23,60
11/28/2000,18.9,16.9,21.6,0,0,107.23,60
11/29/2000,23.8,,27.3,0,0,108.23,60
11/30/2000,24.6,22,29.6,,0,109.23,60
12/1/2000,25.6,21.1,31.5,,0,110.23,60
12/2/2000,22.3,18,29.1,,0,111.23,60
12/3/2000,20.9,,28.5,,0,112.23,60
12/4/2000,18.9,11.9,28.4,,0,113.23,60
12/5/2000,19.9,,30.1,,0,114.23,60
12/6/2000,20.1,11.5,30.6,,0,115.23,60
12/7/2000,20.2,12.2,30.5,,0,116.23,60
12/8/2000,19.7,,30,,0,117.23,60
12/9/2000,20.6,11.1,31,,0,118.23,60
12/10/2000,20.9,12.3,32.1,,0,119.23,60
12/11/2000,20.1,12.2,32.2,,0,120.23,60
12/12/2000,21.9,13,31.6,,0,121.23,60
12/13/2000,20.8,,29,,0,122.23,60
12/14/2000,19.7,13.4,28.7,,0,123.23,60
12/15/2000,20,,30.1,,0,124.23,60
12/16/2000,19.6,13,29,,0,125.23,60
12/17/2000,18.6,12.3,29.6,,0,126.23,60
12/18/2000,19.7,12.5,29.9,,0,127.23,60
12/19/2000,21.3,12.5,31.5,,0,128.23,60
12/20/2000,21.1,14.1,31.2,,0,129.23,60
12/21/2000,20.1,,29.7,,0,130.23,60
12/22/2000,20.3,12.5,28.1,,0,131.23,60
12/23/2000,19.2,11.9,28.2,,0,132.23,60
12/24/2000,18.9,12.2,28.6,,0,133.23,60
12/25/2000,20.6,12,29.1,,0,134.23,60
12/26/2000,19.8,12.2,28.6,,0,135.23,60
12/27/2000,19.9,12.8,28.8,,0,136.23,60
12/28/2000,19.9,13,28.6,,0,137.23,60
12/29/2000,20.1,12.5,29.1,,0,138.23,60
12/30/2000,19.9,13,29.4,,0,139.23,60
12/31/2000,20.9,13.5,29.2,,0,140.23,60
1/1/2001,21.1,13.8,29.2,,0,141.23,60
1/2/2001,21.8,15.9,29.1,,0,142.23,60
1/3/2001,21.9,16.3,28.5,,0,143.23,60
1/4/2001,20.8,,28.3,,0,144.23,60
1/5/2001,19.7,14.4,27.2,,0,145.23,60
1/6/2001,20.3,14.1,,,0,146.23,60
1/7/2001,19.4,12.4,28,,0,147.23,60
1/8/2001,19.7,,30.3,,0,148.23,60
1/9/2001,22.4,14.7,31.3,,0,149.23,60
1/10/2001,21.1,,29,,0,150.23,60
1/11/2001,19.7,12.7,28.6,,0,151.23,60
1/12/2001,19.7,,29,,0,152.23,60
1/13/2001,21.9,14,30.1,,0,153.23,60
1/14/2001,22.2,16.5,29.1,,0,154.23,60
1/15/2001,20.7,17,29.8,,0,155.23,60
1/16/2001,20.6,14.1,29.2,,0,156.23,60
1/17/2001,20.7,13.2,29.6,,0,157.23,60
1/18/2001,19.8,12.1,29.4,,0,158.23,60
1/19/2001,19.4,11.8,29.5,,0,159.23,60
1/20/2001,19.2,10.7,29.7,,0,160.23,60
1/21/2001,20.6,11.6,31.4,,0,161.23,60
1/22/2001,21.8,12.1,32.9,,0,162.23,60
1/23/2001,23.5,13,34.5,,0,163.23,60
1/24/2001,22.3,,33.2,,0,164.23,60
1/25/2001,19.7,11,29.6,,0,165.23,60
1/26/2001,20.5,11.7,29.5,,0,166.23,60
1/27/2001,19.7,9.9,30.1,,0,167.23,60
1/28/2001,20.3,10.5,30.4,,0,168.23,60
1/29/2001,19.9,12.6,30.8,,0,169.23,60
1/30/2001,22.3,11.4,33.9,,0,170.23,60
1/31/2001,23.2,13.1,34.7,,0,171.23,60
2/1/2001,23.3,,36.1,,0,172.23,60
2/2/2001,24.4,13.9,35.1,,0,173.23,60
2/3/2001,24.4,18.6,,,0,174.23,60
2/4/2001,23.9,18.6,32,,0,175.23,60
2/5/2001,24.5,15.4,33.1,,0,176.23,60
2/6/2001,25.1,17.9,36.5,,0,177.23,60
2/7/2001,25.6,,32.1,,0,178.23,60
2/8/2001,24.9,16.6,33.5,,0,179.23,60
2/9/2001,23.9,12.3,32.7,,0,180.23,60
2/10/2001,23.1,14.3,32.6,,0,181.23,60
2/11/2001,24.9,14.5,34.1,,0,182.23,60
2/12/2001,25.9,,32.4,,0,183.23,60
2/13/2001,24.5,20.5,32.6,,0,184.23,60
2/14/2001,25,,33.8,,0,185.23,60
2/15/2001,23.9,,33.7,,0,186.23,60
2/16/2001,24.4,16,33.3,,0,187.23,60
2/17/2001,25.4,19.3,33.7,,0,188.23,60
2/18/2001,26.3,,35.2,161.8,0,189.23,60
2/19/2001,28.6,20.8,34.8,0,0,190.23,60
2/20/2001,26.8,24.2,35.1,,0,191.23,60
2/21/2001,27.6,,34.5,,0,192.23,60
2/22/2001,27.1,21,36.2,,0,193.23,60
2/23/2001,24.6,19,35,,0,194.23,60
2/24/2001,27.4,20,37.5,,0,195.23,60
2/25/2001,28.4,,36.8,,0,196.23,60
2/26/2001,27.7,23.8,35.9,,0,197.23,60
2/27/2001,29.1,,34.1,,0,198.23,60
2/28/2001,27.7,,34.7,,0,199.23,60
3/1/2001,27.7,22.5,35.3,,0,200.23,60
3/2/2001,26.9,21.3,35,,0,201.23,60
3/3/2001,27.6,21.6,35,,0,202.23,60
3/4/2001,28.3,20.6,36.4,,0,203.23,60
3/5/2001,25,,31.6,,0,204.23,60
3/6/2001,25.8,,35.5,,0,205.23,60
3/7/2001,27.6,21.1,35.5,,0,206.23,60
3/8/2001,25,,35.1,,0,207.23,60
3/9/2001,26.9,19.7,34.1,23.1,0,208.23,60
3/10/2001,26.6,,34.6,0,0,209.23,60
3/11/2001,27.9,21.5,34.8,,0,210.23,60
3/12/2001,27.5,,35.5,,0,211.23,60
3/13/2001,28,21.1,36.2,,0,212.23,60
3/14/2001,28.7,22.7,36.8,,0,213.23,60
3/15/2001,28.3,22.5,37.4,,0,214.23,60
3/16/2001,28.8,22,37,,0,215.23,60
3/17/2001,27.8,23.8,,,0,216.23,60
3/18/2001,26.7,,36.2,,0,217.23,60
3/19/2001,27.8,20.6,38,,0,218.23,60
3/20/2001,30.4,24,39.3,,0,219.23,60
3/21/2001,29.8,24.6,39.1,,0,220.23,60
3/22/2001,29.1,24.5,37.1,,0,221.23,60
3/23/2001,26.7,,33.4,4.1,0,222.23,60
3/24/2001,27.8,21,34.6,1,0,223.23,60
3/25/2001,27.6,,36.8,0,0,224.23,60
3/26/2001,27.3,21.3,33.1,56.9,0,225.23,60
3/27/2001,29.1,,35.7,0,0,226.23,60
3/28/2001,28.4,25.5,,0,0,227.23,60
3/29/2001,29.7,25.8,34.6,0,0,228.23,60
3/30/2001,28.6,26.2,33.6,0,0,229.23,60
3/31/2001,26.7,,32.6,0,0,230.23,60
4/1/2001,28.1,22.1,34.4,0,0,231.23,60
4/2/2001,28.8,,34.6,0,0,232.23,60
4/3/2001,29.3,25,36.7,0,0,233.23,60
4/4/2001,27.3,25.2,,0,0,234.23,60
4/5/2001,31,25.6,39.8,0,0,235.23,60
4/6/2001,31.6,26.3,40.6,0,0,236.23,60
4/7/2001,31.5,26.4,40.1,0,0,237.23,60
4/8/2001,31.4,25.1,39,0,0,238.23,60
4/9/2001,30.2,27,36,0,0,239.23,60
4/10/2001,29.8,,36.8,0,0,240.23,60
4/11/2001,30.3,26.4,37.1,0,0,241.23,60
4/12/2001,30.3,,37.2,0,0,242.23,60
4/13/2001,26.3,,,0,0,243.23,60
4/14/2001,26.4,22.3,34.5,0,0,244.23,60
4/15/2001,27.7,,35.1,0,0,245.23,60
4/16/2001,30.4,25.6,37.2,0,0,246.23,60
4/17/2001,30.6,25.6,39,0,0,247.23,60
4/18/2001,27.7,,37.2,0,0,248.23,60
4/19/2001,28,22.3,37.6,0,0,249.23,60
4/20/2001,31.2,22.5,39.4,0,0,250.23,60
4/21/2001,32.9,27,41.6,0,0,251.23,60
4/22/2001,33,24.6,41.6,0,0,252.23,60
4/23/2001,31.2,25.3,42.2,0,0,253.23,60
4/24/2001,31.4,26.6,41.2,0,0,254.23,60
4/25/2001,32,24.6,41.9,0,0,255.23,60
4/26/2001,31.6,27,39,0,0,256.23,60
4/27/2001,31.8,27,39,0,0,257.23,60
4/28/2001,32.7,27.3,40.6,0,0,258.23,60
4/29/2001,31.9,,40.1,0,0,259.23,60
4/30/2001,30.3,,38.2,0,0,260.23,60
5/1/2001,30.5,26.2,38.1,0,0,261.23,60
5/2/2001,30.6,22.6,38.7,0,0,262.23,60
5/3/2001,31.9,24.6,39.6,0,0,263.23,60
5/4/2001,32.3,26,42.1,0,0,0.1,60
5/5/2001,30.7,,40.1,0,0,0.1,60
5/6/2001,30.6,20,36.7,0,0,0.1,60
5/7/2001,31.9,27.6,38.6,0,0,0.1,60
5/8/2001,33.1,28.5,40.2,0,0,0.1,60
5/9/2001,32.1,,38.6,0,0,0.1,60
5/10/2001,33.7,28.2,42.6,0,0,0.1,60
5/11/2001,33.6,,44.6,0,0,0.1,60
5/12/2001,33,27.8,40.4,0,0,0.1,60
5/13/2001,31.5,,39,0,0,0.1,60
5/14/2001,32.9,26.2,39,0,0,0.1,60
5/15/2001,30.2,,39.6,0,0,0.1,60
5/16/2001,27.7,,38.6,0,0,0.1,60
5/17/2001,30.3,23.5,37.6,0,0,0.1,60
5/18/2001,28.8,,37.8,0,0,0.1,60
5/19/2001,30.5,24.3,37.6,0,0,0.1,60
5/20/2001,31.7,27.6,38.4,0,0,0.1,60
5/21/2001,32,26.7,39.1,0,0,0.1,60
5/22/2001,32,28.3,38.6,0,0,0.1,60
5/23/2001,32.7,28.6,40.7,0,0,0.1,60
5/24/2001,31.8,29.2,38.3,1,0,0.1,60
5/25/2001,33.2,27.1,43.2,0,0,0.1,60
5/26/2001,33.4,28,43.5,0.5,0,0.1,60
5/27/2001,32.2,,40.1,0,0,0.1,60
5/28/2001,30.9,26.1,38.1,5.1,0,0.1,60
5/29/2001,31.4,26.4,37.7,7.1,0,0.1,60
5/30/2001,31,26.3,38.5,0,0,0.1,60
5/31/2001,31.9,25.1,39.1,1,0,0.1,60
6/1/2001,29.4,,36.6,0,0,34.89,60
6/2/2001,30.3,,38,0,0,34.89,60
6/3/2001,28.6,26.1,35.5,0.5,0,34.89,60
6/4/2001,30.4,26.1,36.6,5.1,0,34.89,60
6/5/2001,30.5,27.3,36.8,0,0,34.89,60
6/6/2001,30.2,27.2,36.2,,0,34.89,60
6/7/2001,29.6,27,35.6,,0,34.89,60
6/8/2001,30.1,,35.3,,0,34.89,60
6/9/2001,29.6,26.1,36.4,,0,34.89,60
6/10/2001,29.2,26,34.4,,0,34.89,60
6/11/2001,27.4,25.1,31.3,2,0,34.89,60
6/12/2001,25.9,,27.5,72.9,0,34.89,60
6/13/2001,27.3,24.3,,177,0,34.89,60
6/14/2001,27.9,26.3,30.3,0,0,34.89,60
6/15/2001,25.6,24.4,29,0.5,0,34.89,60
6/16/2001,28.2,24.1,33.1,5.1,0,34.89,60
6/17/2001,28.8,,32.6,0,0,34.89,60
6/18/2001,29.2,26.9,32.5,1,0,34.89,60
6/19/2001,30.1,27,33.8,0,0,34.89,60
6/20/2001,28.8,,33.1,,0,34.89,60
6/21/2001,29.1,,34.9,,0,34.89,60
6/22/2001,28.4,,33.6,,0,34.89,60
6/23/2001,27.5,24.2,32.6,19.1,0,34.89,60
6/24/2001,27,24.1,29.4,31,0,34.89,60
6/25/2001,27.5,24.5,31.3,0.8,0,34.89,60
6/26/2001,26.8,23.4,31.7,34,0,34.89,60
6/27/2001,27.9,25.8,31.1,1,0,34.89,60
6/28/2001,28.3,26.2,31,0,0,34.89,60
6/29/2001,25.4,24.5,26,37.1,0,34.89,60
6/30/2001,27.9,24.9,32.6,26.9,0,34.89,60
7/1/2001,29.6,24.9,33.3,0,0,34.89,60
7/2/2001,29.3,,32.4,0,0,34.89,60
7/3/2001,27.6,,30.1,1,0,34.89,60
7/4/2001,25.3,23.8,26.8,177,0,34.89,60
7/5/2001,26.4,24.3,29.7,71.9,0,34.89,60
7/6/2001,27.1,24.9,30.2,27.9,0,34.89,60
7/7/2001,27.5,26.1,30.6,10.9,0,34.89,60
7/8/2001,26.5,,28.2,72.9,0,34.89,60
7/9/2001,26.6,,29.6,54.1,0,34.89,60
7/10/2001,27.2,24.1,28.6,13,0,34.89,60
7/11/2001,26.4,25.1,27.4,7.1,0,34.89,60
7/12/2001,28.3,,30.8,0,0,34.89,60
7/13/2001,29.1,25.3,32.7,0,0,34.89,60
7/14/2001,28.6,26.1,32.2,0.5,0,34.89,60
7/15/2001,27.3,25.6,29.3,0.3,0,34.89,60
7/16/2001,24.7,23,26.1,81,0,34.89,60
7/17/2001,25.3,23.7,,70.1,0,34.89,60
7/18/2001,25.5,24.2,27,18,0,34.89,60
7/19/2001,26.4,24.4,,125,0,34.89,60
7/20/2001,28.2,,31.2,0,0,34.89,60
7/21/2001,28.5,26.3,31.8,0.5,0,34.89,60
7/22/2001,27.6,,,0,0,34.89,60
7/23/2001,27.3,25.6,30.9,5.1,0,34.89,60
7/24/2001,26.1,,31.4,5.1,0,34.89,60
7/25/2001,28.2,25.2,33.1,3,0,34.89,60
7/26/2001,27.2,,32,0,0,34.89,60
7/27/2001,28.3,22.1,,3,0,34.89,60
7/28/2001,31,25.3,33.8,0.8,0,34.89,60
7/29/2001,,,,,0,34.89,60
7/30/2001,28.8,24.8,34.4,0.8,0,34.89,60
7/31/2001,29.6,25.7,34.1,0,0,34.89,60
8/1/2001,28.2,,33.1,,0,34.89,60
8/2/2001,27.5,,30.4,0,0,34.89,60
8/3/2001,27,24.9,30.3,46,0,34.89,60
8/4/2001,27.3,,31.7,3,0,34.89,60
8/5/2001,28.2,25.6,32,5.1,0,34.89,60
8/6/2001,29.2,25.8,32.8,0,0,34.89,60
8/7/2001,28.9,26.3,33,2,0,34.89,60
8/8/2001,28.1,26.3,32.6,0.3,0,34.89,60
8/9/2001,26.4,,29.7,16,0,34.89,60
8/10/2001,27.6,24.1,30.8,29,0,34.89,60
8/11/2001,27.2,24.6,,10.9,0,34.89,60
8/12/2001,29.8,26.6,32.1,6.1,0,34.89,60
8/13/2001,27.9,26,29.5,0.3,0,34.89,60
8/14/2001,27.8,25.3,30.6,7.1,0,34.89,60
8/15/2001,29,26.1,30.9,2,0,34.89,60
8/16/2001,29.1,26.6,31.6,14,0,34.89,60
8/17/2001,29.1,26.9,32.7,0,0,34.89,60
8/18/2001,27.9,26.6,30.1,0.5,0,34.89,60
8/19/2001,27.6,25.6,30.4,0,0,34.89,60
8/20/2001,,,,,0,34.89,60
8/21/2001,28.3,25.4,32.7,7.9,0,34.89,60
8/22/2001,28.4,25.3,31.1,54.1,0,34.89,60
8/23/2001,28.8,26.6,31.7,0.8,0,34.89,60
8/24/2001,27.9,,,1,0,34.89,60
8/25/2001,27.3,,33.6,0,0,34.89,60
8/26/2001,29.7,24.7,34.4,40.9,0,34.89,60
8/27/2001,29.2,25.5,34,0,0,34.89,60
8/28/2001,27.6,,31.4,10.9,0,34.89,60
8/29/2001,26.3,,29.6,17,0,34.89,60
8/30/2001,25.4,24.4,26.6,31,0,34.89,60
8/31/2001,26.9,24.9,29.6,10.9,0,34.89,60
9/1/2001,29.6,25.5,,3,0,34.89,60
9/2/2001,29.4,26.4,34,0,0,34.89,60
9/3/2001,29.2,25.7,33.6,5.1,0,34.89,60
9/4/2001,29.2,,32.5,0,0,34.89,60
9/5/2001,28.2,,32,,0,34.89,60
9/6/2001,27.9,,31.7,,0,34.89,60
9/7/2001,27.6,24.6,33.1,7.1,0,34.89,60
9/8/2001,29,,34.7,0.8,0,34.89,60
9/9/2001,29.8,26.6,34.6,0,0,34.89,60
9/10/2001,30.5,25.9,,,0,34.89,60
9/11/2001,27.4,,,,0,34.89,60
9/12/2001,27.7,23.3,31.6,,0,34.89,60
9/13/2001,27.7,,31.7,,0,34.89,60
9/14/2001,29.1,25.2,34.2,,0,34.89,60
9/15/2001,30.3,26.1,35,,0,34.89,60
9/16/2001,29.5,25.9,34.2,,0,34.89,60
9/17/2001,25.9,,32.1,,0,34.89,60
9/18/2001,28.6,23,33.3,111,0,34.89,60
9/19/2001,29.6,25,33.8,0,0,34.89,60
9/20/2001,30.6,25.6,34.1,,0,34.89,60
9/21/2001,29.9,26,,,0,34.89,60
9/22/2001,29,24.9,34.9,,0,34.89,60
9/23/2001,26.2,,32.2,,0,34.89,60
9/24/2001,27.6,24.1,33.2,,0,34.89,60
9/25/2001,29,25,34,,0,34.89,60
9/26/2001,29.4,26,34.4,,0,34.89,60
9/27/2001,28.4,25.5,34,0,0,34.89,60
9/28/2001,28.7,26.1,33.5,,0,34.89,60
9/29/2001,27.5,,32.4,,0,34.89,60
9/30/2001,25.5,,28.2,,0,34.89,60
10/1/2001,26.8,24.8,29.5,,0,34.89,60
10/2/2001,26.7,24.9,30.2,,0,34.89,60
10/3/2001,27.7,25.1,32.9,,0,34.89,60
10/4/2001,27.8,25.4,32.1,,0,34.89,60
10/5/2001,28.3,25.6,33.2,,0,34.89,60
10/6/2001,28,25.9,33.3,,0,34.89,60
10/7/2001,28.7,,33.8,,0,34.89,60
10/8/2001,28.2,25.8,34.4,,0,34.89,60
10/9/2001,29.5,25.2,35,,0,45.67,60
10/10/2001,27.8,,33.1,,0,45.67,60
10/11/2001,28,24.8,34.3,,0,45.67,60
10/12/2001,28.4,24.7,33.2,,0,45.67,60
10/13/2001,29,25.2,33.3,,0,45.67,60
